sourceId,start,end
4,171063551,171074050
17,62901304,62923703
3,13620352,13677201
12,93843922,93853321
16,90068060,90071909
2,241845150,241877549
4,173426251,173433200
1,198773092,198776291
20,62747656,62767805
12,104729873,104733122
2,234621784,234628283
7,9127105,9231654
3,130176763,130245112
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
20,29803910,31607188
6,62178591,62231107
6,153954424,153967023
19,27732251,28102205
7,61781595,62745394
7,155196619,155202018
12,37868436,38954035
12,37868436,38954035
18,46023991,46041340
2,166009077,166017226
10,38771324,38905123
7,65239645,65294444
4,130065676,130069225
3,13620352,13677201
12,93843922,93853321
4,173426251,173433200
1,198773092,198776291
2,242862750,243101834
9,137209870,137231369
14,101922811,101948110
21,36260132,36263731
3,11979003,11986152
20,62747656,62767805
6,32357739,32361488
7,56759236,56770235
18,57591359,60942958
12,104729873,104733122
2,213357278,213371777
2,234621784,234628283
7,9127105,9231654
20,1238500,1241899
6,32344589,32350738
2,18999692,19004291
5,1056662,1078361
19,15043596,15050145
19,37968506,37971005
20,26261000,26319569
10,18840824,18863173
6,62178591,62231107
19,27732251,28102205
7,61781595,62745394
7,61781595,62745394
7,61781595,62745394
7,57930138,58054331
4,146917676,146928575
12,37868436,38954035
2,166009077,166017226
7,65239645,65294444
9,69946321,70001820
8,7195930,7838129
8,7195930,7838129
2,173003877,173008176
10,56682024,56685173
2,126378503,126385852
13,19084801,19192700
9,46881495,47213220
18,15402389,15410898
4,70467637,70475236
1,153214891,153217990
5,23279955,23628654
13,55972700,56025899
5,49405755,49448804
4,132643476,132688175
2,17585242,17591241
1,198773092,198776291
9,137209870,137231369
14,101922811,101948110
21,36260132,36263731
14,105604219,105690618
19,1456896,1472995
18,76738501,76741900
3,11979003,11986152
20,62747656,62767805
14,105313119,105363218
8,144808552,144857001
22,18877423,19021072
2,239132934,239150883
22,19746123,19752822
4,149364476,149367975
3,71773213,71805112
16,49888160,49893959
5,56246055,56249154
8,144678747,144686246
16,48417510,48420659
14,103983311,104019410
9,128507620,128523769
4,993426,1007875
15,102023174,102032323
13,110433350,110442449
14,36001663,36006612
17,8923591,8928140
6,32357739,32361488
10,92616300,92619599
7,139874511,139877810
4,2043828,2070927
9,136855670,136859519
12,104729873,104733122
2,213357278,213371777
3,194989364,194996063
2,234621784,234628283
5,60625355,60630854
15,99190274,99194723
7,6691005,6695354
13,113861700,113865599
20,62325106,62375405
6,170107442,170141141
12,52206886,52217185
17,42428840,42434839
17,74233271,74237970
12,110149570,110153769
3,123165813,123169762
14,99639611,99643260
7,9127105,9231654
4,2231628,2271527
18,7561339,7579738
20,60638405,60651504
2,24712719,24715868
5,6711562,6715661
20,57460955,57470204
6,34201589,34207688
15,31774605,31779654
5,92918856,92923755
5,72733456,72745455
6,107434524,107440523
5,10759412,10762861
7,1703554,1711403
15,78761492,78768841
4,39973831,39980330
10,35927524,35932773
6,19836788,19840287
13,99737450,99740799
16,3928960,3945359
11,38299670,38306119
15,71880693,71884892
10,13569124,13572323
6,166516477,166690576
13,23405501,23421300
14,80648361,80654960
17,36099803,36104702
12,111470870,111473819
20,26261000,26319569
16,46402010,46501409
19,27732251,28102205
7,61781595,62745394
7,61781595,62745394
7,61781595,62745394
11,54793270,54996119
7,155196619,155202018
12,37868436,38954035
4,60814481,60818680
10,42532324,42784473
3,90258263,90504854
10,38771324,38905123
7,65239645,65294444
9,69946321,70001820
10,42793174,42819823
2,173003877,173008176
16,33835560,33919259
19,28771956,28777455
10,56682024,56685173
7,61096338,61310087
19,24391106,24631782
2,126378503,126385852
7,47798755,47802354
14,19199314,19302713
18,15402389,15410898
1,243777492,243784691
1,153214891,153217990
5,23279955,23628654
5,49405755,49448804
21,14338131,14369280
4,1079126,1084875
2,241670550,241694799
4,60287931,60295330
12,1,133851895
4,173426251,173433200
17,19916,52415
8,142559608,142567407
11,1241720,1266919
18,11507939,11513538
4,9971928,10055427
7,158994419,158997468
10,134914840,134929139
2,106694141,106701290
13,19084801,19192700
10,19062124,19837173
4,173426251,173433200
18,44545841,44558390
4,9971928,10055427
1,248603192,248608691
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
6,62178591,62231107
1,711052,847801
1,109568142,109583091
7,61781595,62745394
9,83958421,83975720
8,145535532,145563181
4,146917676,146928575
12,37868436,38954035
4,60814481,60818680
16,1268760,1377859
15,71706393,71714492
3,131707363,131714562
8,112285664,112304313
1,229663292,230131691
16,208961,227010
12,16418436,16421935
6,77438998,77454047
2,106694141,106701290
8,9478130,9501829
3,11979003,11986152
4,93856603,93873902
7,96542344,96559243
16,3928960,3945359
2,172905477,172910826
11,71516348,71539447
19,18389896,18393845
12,59934936,59952435
10,132838590,132843039
10,19062124,19837173
19,23803056,23815355
3,1,198022430
4,173426251,173433200
11,48365970,48389619
1,198773092,198776291
4,137072276,137076525
10,133452740,133458239
12,16418436,16421935
12,11502236,11557735
4,62477231,62534130
4,173426251,173433200
1,198773092,198776291
4,137072276,137076525
20,26261000,26319569
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
20,29803910,31607188
6,62178591,62231107
1,711052,847801
1,109568142,109583091
6,153954424,153967023
19,27732251,28102205
7,61781595,62745394
11,54793270,54996119
9,83958421,83975720
7,155196619,155202018
7,57930138,58054331
4,146917676,146928575
10,126194340,126197339
7,65239645,65294444
8,112285664,112304313
6,57617758,57641957
16,208961,227010
12,16418436,16421935
12,11502236,11557735
4,62477231,62534130
11,48600070,48605169
22,18625273,18630372
4,173426251,173433200
15,39371255,39377454
10,4941780,4991329
17,224666,232165
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
1,711052,847801
1,711052,847801
19,27732251,28102205
10,133452740,133458239
12,125023750,125027399
7,61781595,62745394
7,65239645,65294444
8,112285664,112304313
10,42793174,42819823
12,11502236,11557735
3,104662013,104668512
16,51396810,51452309
2,56291919,56384718
11,48365970,48389619
6,103736524,103763023
10,4941780,4991329
17,224666,232165
9,69037871,69671870
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
20,29803910,31607188
20,29803910,31607188
20,29803910,31607188
1,711052,847801
1,711052,847801
7,61781595,62745394
12,37868436,38954035
18,46023991,46041340
12,74102186,74106485
8,112285664,112304313
1,81402027,81418876
16,51396810,51452309
2,76835365,76848464
2,56291919,56384718
20,29400001,32100000
20,29400001,32100000
12,1,133851895
X,1,155270560
X,1,155270560
9,1,49000000
9,49000000,141213431
9,1,141213431
12,1,133851895
17,1,81195210
6,88000001,139000000
18,53800001,78077248
4,173426251,173433200
11,48365970,48389619
7,4155504,4162753
4,149098926,149102425
19,51508734,51511983
15,25419254,25463303
19,42058856,42063255
13,94290550,94463099
7,5530004,5543503
13,95356850,95366749
6,16883138,16886837
20,40336736,40341135
2,189118878,189123227
10,18840824,18863173
2,628423,634222
21,42845182,42848531
9,44384995,44652944
1,229663292,230131691
5,117876763,117881962
12,16418436,16421935
4,20404078,20426577
4,162445276,162457625
21,34692882,34697481
6,27285438,27290737
17,1,24000000
4,173426251,173433200
11,48365970,48389619
2,106877391,106885140
17,21368673,21529022
3,4281953,4373502
10,96868440,96877689
2,628423,634222
1,109568142,109583091
4,93538553,93580502
8,145535532,145563181
5,6711562,6715661
16,1268760,1377859
15,71706393,71714492
19,1456896,1472995
4,2043828,2070927
20,62446706,62469705
8,112285664,112304313
4,6783075,6789974
16,1013960,1038009
13,89419200,89440499
13,113785150,113793749
2,241757650,241760849
15,78110192,78113491
16,88553560,88617659
22,18877423,19021072
20,59822005,59829354
9,138794770,138801019
20,60638405,60651504
9,137209870,137231369
7,992204,1004003
8,144678747,144686246
4,2231628,2271527
12,84578422,84597621
2,71993915,71999964
17,30808503,30834152
16,47176260,47195009
5,462912,474611
10,13569124,13572323
7,26139355,26146104
19,1527946,1578195
2,10586522,10592371
3,196694556,196697655
14,100258561,100262160
6,167742777,167770076
14,100068461,100071860
20,62325106,62375405
3,71773213,71805112
6,96050196,96071245
3,52087663,52091962
22,23411023,23414122
12,111470870,111473819
4,173426251,173433200
6,35624189,35630638
17,21368673,21529022
3,4281953,4373502
20,26261000,26319569
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
20,29803910,31607188
20,29803910,31607188
20,29803910,31607188
2,628423,634222
1,711052,847801
1,109568142,109583091
7,61781595,62745394
9,83958421,83975720
1,224200842,224217791
4,93538553,93580502
8,145535532,145563181
12,37868436,38954035
18,46023991,46041340
5,6711562,6715661
16,1268760,1377859
15,71706393,71714492
13,57746600,57825149
19,1456896,1472995
4,2043828,2070927
20,62446706,62469705
8,112285664,112304313
4,6783075,6789974
9,136931420,136944019
22,42431127,42448326
16,1013960,1038009
13,89419200,89440499
2,241757650,241760849
15,78110192,78113491
11,24274370,24291769
2,106694141,106701290
22,18877423,19021072
20,59822005,59829354
9,138794770,138801019
14,105604219,105690618
6,34696789,34705588
20,60638405,60651504
9,137209870,137231369
10,51294274,51497623
7,54594336,54601085
10,85342300,85353849
2,240317786,240324185
8,1948133,1952282
19,35758256,35761955
4,2231628,2271527
16,47176260,47195009
5,462912,474611
14,103241761,103250660
6,33937439,33944988
4,185745582,185748531
10,734230,736879
6,167742777,167770076
6,64666058,64681957
4,86975452,86984201
19,50553984,50562633
13,113861700,113865599
2,241845150,241877549
4,173426251,173433200
17,19916,52415
3,192388309,192392958
7,4155504,4162753
2,196170578,196175027
14,102177211,102181010
3,41731049,41734248
4,186976882,186980031
2,189118878,189123227
2,628423,634222
1,109568142,109583091
12,74102186,74106485
2,166009077,166017226
8,9478130,9501829
7,96542344,96559243
7,79463244,79482443
11,11874770,11894169
16,88163760,88167609
11,48365970,48389619
2,106877391,106885140
6,17174538,17178637
1,248545592,248548941
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
2,628423,634222
1,711052,847801
1,109568142,109583091
6,153954424,153967023
4,93538553,93580502
8,145535532,145563181
4,146917676,146928575
5,6711562,6715661
16,1268760,1377859
12,74102186,74106485
19,1220546,1261245
19,1456896,1472995
4,2043828,2070927
20,62446706,62469705
8,112285664,112304313
4,6783075,6789974
13,89419200,89440499
4,9966328,9972477
4,1871378,1875227
2,241757650,241760849
4,171063551,171074050
5,117876763,117881962
11,24274370,24291769
16,88553560,88617659
20,59822005,59829354
8,9478130,9501829
3,11979003,11986152
16,48417510,48420659
22,19570823,19573972
16,3928960,3945359
8,77544235,77558684
10,85342300,85353849
2,240317786,240324185
19,35758256,35761955
17,37997340,38020189
2,71993915,71999964
14,103241761,103250660
7,108605444,108644243
7,26139355,26146104
9,136855670,136859519
6,95192446,95203245
9,139007870,139021569
19,54179234,54210583
11,31648520,31665319
5,72733456,72745455
16,88850110,88875759
18,37560291,37567990
1,52606627,52610976
4,173426251,173433200
6,17174538,17178637
1,248545592,248548941
20,47243493,47250692
20,45866893,46275042
20,26261000,26319569
10,18840824,18863173
16,46402010,46501409
2,628423,634222
6,62178591,62231107
1,711052,847801
1,109568142,109583091
6,153954424,153967023
8,145535532,145563181
7,57930138,58054331
4,146917676,146928575
12,37868436,38954035
5,6711562,6715661
16,1268760,1377859
19,1220546,1261245
4,2043828,2070927
8,112285664,112304313
4,130065676,130069225
4,1871378,1875227
16,208961,227010
4,171063551,171074050
1,201725542,203350641
2,240317786,240324185
4,88927402,88931801
4,2231628,2271527
11,71516348,71539447
7,108605444,108644243
6,95192446,95203245
19,54179234,54210583
1,203392492,203412841
3,195634706,195639505
4,173426251,173433200
2,106877391,106885140
4,152989476,152995225
2,189118878,189123227
2,628423,634222
1,109568142,109583091
9,83958421,83975720
8,145535532,145563181
18,46023991,46041340
5,6711562,6715661
16,1268760,1377859
19,1220546,1261245
4,2043828,2070927
8,112285664,112304313
20,61070405,61078854
9,136931420,136944019
13,89419200,89440499
4,9966328,9972477
9,137209870,137231369
7,54594336,54601085
10,78254874,78263173
2,97845896,97911654
12,84578422,84597621
6,170107442,170141141
6,31336138,31342337
19,1862146,1866195
4,173426251,173433200
11,48365970,48389619
2,106877391,106885140
4,152989476,152995225
2,189118878,189123227
2,628423,634222
1,109568142,109583091
5,6711562,6715661
3,131707363,131714562
8,112285664,112304313
4,93856603,93873902
4,173426251,173433200
11,48365970,48389619
15,22832006,23227205
6,103736524,103763023
7,17639255,17677304
19,29747906,29766105
10,18840824,18863173
10,96868440,96877689
2,628423,634222
1,711052,847801
9,83958421,83975720
1,224200842,224217791
4,93538553,93580502
8,145535532,145563181
4,60814481,60818680
5,6711562,6715661
16,1268760,1377859
19,1456896,1472995
4,2043828,2070927
8,112285664,112304313
4,6783075,6789974
16,1013960,1038009
13,113785150,113793749
4,9966328,9972477
4,1871378,1875227
2,241757650,241760849
15,78110192,78113491
11,24274370,24291769
12,16418436,16421935
16,88553560,88617659
20,59822005,59829354
9,138794770,138801019
14,105604219,105690618
3,51037413,51072712
9,137209870,137231369
7,992204,1004003
8,144678747,144686246
2,240317786,240324185
8,1948133,1952282
19,35758256,35761955
4,2231628,2271527
2,188472978,188516027
3,196932106,196940305
9,136855670,136859519
9,139007870,139021569
11,124869186,124912135
7,131077990,131103189
5,72733456,72745455
6,33937439,33944988
22,19746123,19752822
7,191047,195246
14,100258561,100262160
14,100068461,100071860
18,66738459,66759208
14,105770469,105782418
5,15227062,15236061
4,173426251,173433200
10,31441474,31447273
15,22832006,23227205
7,56759236,56770235
6,140910424,140959023
7,17639255,17677304
19,29747906,29766105
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
2,628423,634222
1,711052,847801
10,133452740,133458239
12,125023750,125027399
9,83958421,83975720
1,224200842,224217791
7,155196619,155202018
4,93538553,93580502
8,145535532,145563181
18,46023991,46041340
13,57746600,57825149
8,112285664,112304313
1,229663292,230131691
9,136931420,136944019
2,241757650,241760849
15,78110192,78113491
7,73825694,73875843
1,201725542,203350641
6,95192446,95203245
4,173426251,173433200
11,48365970,48389619
4,101958153,101966252
15,22832006,23227205
4,152989476,152995225
1,40966628,40970627
4,164612726,164615725
13,108559800,108562749
12,12025536,12028735
11,91814648,91825447
2,628423,634222
1,109568142,109583091
10,133452740,133458239
9,83958421,83975720
8,112285664,112304313
7,57713688,57764287
6,95192446,95203245
16,415710,431009
2,241845150,241877549
4,173426251,173433200
15,22832006,23227205
1,234314942,234325491
1,40966628,40970627
15,86297893,86304742
11,91814648,91825447
20,26261000,26319569
10,18840824,18863173
10,96868440,96877689
20,29803910,31607188
2,628423,634222
1,711052,847801
1,109568142,109583091
11,54793270,54996119
1,224200842,224217791
4,93538553,93580502
12,37868436,38954035
12,37868436,38954035
22,23898973,23903522
13,89419200,89440499
13,113785150,113793749
2,132896553,132946752
6,95192446,95203245
7,131077990,131103189
10,72855774,72871273
16,415710,431009
1,63011127,63016826
22,29632223,29636022
14,61057061,61060310
9,39385041,39484890
1,198773092,198776291
5,23896105,23920554
2,33763669,33768018
3,162129009,162156108
6,35624189,35630638
2,18999692,19004291
8,120108459,120112608
2,189118878,189123227
21,42845182,42848531
1,109568142,109583091
10,133452740,133458239
9,132204270,132218019
19,35849956,35864255
15,46254055,46267454
2,241845150,241877549
11,48365970,48389619
17,19916,52415
3,192388309,192392958
4,149098926,149102425
3,96307063,96321112
15,89438843,89450592
10,132988040,132992139
16,87250210,87253209
3,90258263,90504854
2,220052729,220056828
19,19837096,19840495
10,42532324,42784473
2,189118878,189123227
21,42845182,42848531
10,133452740,133458239
9,132204270,132218019
9,44384995,44652944
10,78254874,78263173
2,6399572,6403271
10,132838590,132843039
22,33660773,33731572
2,241845150,241877549
17,19916,52415
3,192388309,192392958
4,149098926,149102425
2,238553084,238560283
3,96307063,96321112
15,89438843,89450592
2,189118878,189123227
12,125023750,125027399
7,155196619,155202018
19,30001806,30006505
17,77674021,77684270
9,132204270,132218019
10,126194340,126197339
3,131707363,131714562
3,136020013,136028762
16,208961,227010
8,131060408,131063457
2,71993915,71999964
2,6399572,6403271
9,136755270,136758219
22,33660773,33731572
20,60786105,60789954
12,33385936,33395935
4,173426251,173433200
17,19916,52415
7,4155504,4162753
18,76738501,76741900
4,101958153,101966252
11,20843870,20850719
18,12634639,12704138
4,1025876,1035875
18,69140459,69488608
18,57591359,60942958
9,137279970,137303919
4,81117352,81127051
18,7561339,7579738
18,11507939,11513538
18,8704039,8707738
18,47699391,49196640
18,50465941,51134140
18,47036441,47690240
18,54740691,54940390
18,68958609,69037908
18,1698489,1771738
18,65774959,65830408
18,65862959,65906408
18,68733459,68773508
16,78031610,78066959
8,15911819,15945268
18,70142959,70172908
18,77198501,77222200
18,69043609,69060908
5,165766734,165780883
18,65911109,65925008
18,44545841,44558390
18,4531539,4537638
18,76411901,76416350
18,76261401,76265050
18,76540851,76544050
18,43912741,43915740
8,8582130,8589829
18,49200041,50461540
18,9826389,10219038
18,69579409,69885308
18,46023991,46041340
18,3555239,3570888
18,5208489,5211638
20,26261000,26319569
10,18840824,18863173
7,57930138,58054331
2,97845896,97911654
8,15947269,16022468
8,8334230,8348779
19,291596,302645
4,66588231,66630730
18,20053241,20073540
18,18735741,18740840
4,173426251,173433200
11,20843870,20850719
13,43299301,43303250
16,78031610,78066959
8,15911819,15945268
5,165766734,165780883
8,8582130,8589829
20,26261000,26319569
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
20,29803910,31607188
20,29803910,31607188
20,29803910,31607188
2,628423,634222
1,711052,847801
1,109568142,109583091
19,27732251,28102205
11,54793270,54996119
8,145535532,145563181
22,23898973,23903522
5,6711562,6715661
19,1456896,1472995
3,131707363,131714562
4,2043828,2070927
4,9966328,9972477
3,11979003,11986152
4,93856603,93873902
20,31856339,32115188
20,31784039,31851638
1,66125177,66129876
16,57360360,57369159
20,31612989,31693638
8,15947269,16022468
8,8334230,8348779
19,291596,302645
4,66588231,66630730
1,113704592,114209941
7,33165105,33180254
4,173426251,173433200
1,198773092,198776291
10,31441474,31447273
8,70319636,70325935
4,157304376,157307975
22,30335423,30364072
5,113326513,113335462
13,64302550,64349749
7,47088655,47092654
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
2,628423,634222
21,42845182,42848531
6,62178591,62231107
1,711052,847801
1,109568142,109583091
6,153954424,153967023
19,27732251,28102205
10,133452740,133458239
7,61781595,62745394
11,54793270,54996119
1,224200842,224217791
7,155196619,155202018
4,93538553,93580502
18,46023991,46041340
22,23898973,23903522
4,60814481,60818680
3,90258263,90504854
16,1268760,1377859
10,126194340,126197339
13,57746600,57825149
19,1220546,1261245
2,166009077,166017226
7,65239645,65294444
1,229663292,230131691
9,136931420,136944019
22,42431127,42448326
4,1871378,1875227
12,8363886,8395335
7,73825694,73875843
6,34696789,34705588
1,206282142,206288591
19,8239446,8245595
13,20030501,20090750
7,17523655,17564254
11,119660836,119693635
12,29207336,29227035
4,173426251,173433200
1,198773092,198776291
10,31441474,31447273
7,4155504,4162753
4,133179026,133197575
8,70319636,70325935
4,157304376,157307975
22,30335423,30364072
5,113326513,113335462
13,64302550,64349749
7,47088655,47092654
22,45745109,45790608
20,26261000,26319569
2,189118878,189123227
16,46402010,46501409
20,29803910,31607188
21,42845182,42848531
6,62178591,62231107
1,711052,847801
1,109568142,109583091
6,153954424,153967023
19,27732251,28102205
10,133452740,133458239
7,61781595,62745394
7,61781595,62745394
11,54793270,54996119
1,224200842,224217791
7,155196619,155202018
7,57930138,58054331
12,37868436,38954035
12,37868436,38954035
19,30001806,30006505
10,42532324,42784473
3,90258263,90504854
10,126194340,126197339
13,57746600,57825149
2,166009077,166017226
7,65239645,65294444
9,69946321,70001820
16,33995710,34197659
10,39061474,39154470
10,42356346,42399273
12,8363886,8395335
7,73825694,73875843
4,49090819,49660117
4,49090819,49660117
16,33835560,33919259
6,34696789,34705588
1,142535806,143544341
22,19570823,19573972
7,61096338,61310087
19,24391106,24631782
1,206282142,206288591
19,8239446,8245595
13,114919849,114931198
16,546310,557759
14,19199314,19302713
18,15402389,15410898
17,25531189,25539238
4,70467637,70475236
2,136097453,136102402
13,20030501,20090750
7,17523655,17564254
11,119660836,119693635
1,249216842,249228449
22,20324423,20330322
10,134987090,134990639
1,6064128,6067477
4,1079126,1084875
11,51571020,51594205
12,29207336,29227035
19,18763196,18766545
11,48365970,48389619
10,31441474,31447273
2,241384800,241410449
4,152989476,152995225
3,2494353,2498752
17,61956634,61984583
11,1417920,1434719
7,131774790,131781539
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
6,62178591,62231107
1,711052,847801
6,153954424,153967023
19,27732251,28102205
7,61781595,62745394
11,54793270,54996119
9,83958421,83975720
1,224200842,224217791
7,155196619,155202018
12,37868436,38954035
12,37868436,38954035
19,30001806,30006505
4,60814481,60818680
3,90258263,90504854
10,126194340,126197339
13,57746600,57825149
2,166009077,166017226
10,38771324,38905123
9,69946321,70001820
9,44384995,44652944
16,33995710,34197659
3,136020013,136028762
10,39061474,39154470
8,1835483,1839482
7,73825694,73875843
16,33835560,33919259
2,92256046,92293845
19,28771956,28777455
7,61096338,61310087
9,36361041,36368290
19,24391106,24631782
1,206282142,206288591
16,546310,557759
6,57328058,57368357
19,33209256,33212705
14,93524061,93527260
6,162660027,162919776
1,44333278,44338827
19,18763196,18766545
10,31441474,31447273
17,19916,52415
4,152989476,152995225
17,61956634,61984583
11,1417920,1434719
7,131774790,131781539
19,1131646,1149795
20,26261000,26319569
2,189118878,189123227
16,46402010,46501409
20,29803910,31607188
21,42845182,42848531
6,62178591,62231107
1,711052,847801
6,153954424,153967023
19,27732251,28102205
10,133452740,133458239
12,125023750,125027399
7,61781595,62745394
7,61781595,62745394
11,54793270,54996119
9,83958421,83975720
7,155196619,155202018
19,30001806,30006505
2,166009077,166017226
10,38771324,38905123
9,44384995,44652944
10,39061474,39154470
7,57713688,57764287
7,73825694,73875843
16,33835560,33919259
7,61096338,61310087
6,57328058,57368357
6,162660027,162919776
2,241845150,241877549
1,198773092,198776291
14,102177211,102181010
18,4531539,4537638
14,101147061,101160660
11,90965098,91048097
5,70438206,70463605
4,173426251,173433200
11,48365970,48389619
10,31441474,31447273
18,11507939,11513538
10,96868440,96877689
1,109568142,109583091
9,83958421,83975720
4,2043828,2070927
4,130065676,130069225
8,7195930,7838129
8,7195930,7838129
6,77438998,77454047
2,106694141,106701290
22,21521523,21596522
4,88927402,88931801
1,243777492,243784691
8,115078514,115084513
15,72385193,72389042
1,149551591,149595140
3,158611909,158629258
22,19746123,19752822
6,107434524,107440523
3,195634706,195639505
16,14785960,14798909
16,49888160,49893959
2,241845150,241877549
8,142559608,142567407
2,106877391,106885140
4,152989476,152995225
2,2907366,2913265
4,117366778,117375127
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
1,711052,847801
6,153954424,153967023
19,27732251,28102205
11,54793270,54996119
9,83958421,83975720
1,224200842,224217791
7,57930138,58054331
4,146917676,146928575
12,37868436,38954035
8,7195930,7838129
8,7195930,7838129
6,77438998,77454047
6,34696789,34705588
3,104662013,104668512
22,21521523,21596522
1,243777492,243784691
1,149551591,149595140
3,158611909,158629258
12,1,133851895
12,1,133851895
7,61700001,159138663
12,1,35800000
7,61700001,159138663
12,1,35800000
X,1,155270560
X,1,98300000
X,98300000,155270560
X,1,155270560
12,1,133851895
17,1,81195210
3,48554996,48634997
3,197311694,197431688
5,37394244,37514242
8,6922591,7752590
8,145289915,145492940
9,93564262,93564318
9,139404157,139674160
10,88930019,89280024
14,105948953,106218956
16,1250000,1309999
17,7211005,79942167
17,79906710,79986713
19,599001,669000
19,1269001,1359000
19,2229001,2269000
19,50888191,50988188
20,29846339,31316340
X,151037307,151097304
1,83667977,84077980
1,149040401,149210413
1,152516930,152626929
2,198984493,199094492
4,70149235,70329242
4,115182181,115182239
5,150189806,150269807
6,32482023,32522023
7,141756824,141806811
8,97660212,98132340
8,101884691,103575969
22,24345447,24385447
1,152566933,152586921
2,130733768,131073763
6,29842827,29874010
6,42962023,43022023
7,1286656,1311289
8,23484057,24674110
8,39300846,39540843
9,139234909,139651314
11,284839,289571
11,55363424,55443425
12,9558734,9738733
12,111747280,111867282
14,63766459,63871865
14,105945797,106931193
17,39636474,39886473
17,79559562,79836705
19,173073,268845
20,1542001,1632000
21,17418130,17558129
22,46339168,46356578
X,52814962,52934960
1,72727982,73087982
1,83497979,83737976
2,202864497,202944498
4,69441239,69481239
4,70149235,70229236
4,173429498,173429556
5,69704243,70584247
6,31262023,31512022
6,32482023,32522023
7,53429015,53583184
7,151772360,152082356
10,46979997,47149994
10,81270104,81554007
14,20200161,20430160
14,73960254,74040248
15,20935078,22210804
19,20628161,20698160
22,24345447,24385447
22,39275503,39375501
18,1,78077248
20,29400001,32100000
20,29400001,32100000
5,81400001,180915260
18,48200001,78077248
12,1,133851895
X,1,155270560
7,132600001,159138663
18,73100001,78077248
12,1,133851895
12,1,133851895
13,1,115169878
13,1,115169878
12,1,133851895
1,1,61300000
1,1,61300000
1,172900001,249250621
6,130300000,171115067
6,130300001,171115067
4,1,11300000
1,172900000,249250621
1,142600001,185800000
8,66000001,73900000
7,127100000,159138663
X,1,155270560
1,1,61300000
1,172900001,249250621
6,130300000,171115067
6,130300001,171115067
4,1,11300000
1,172900000,249250621
1,142600001,185800000
8,93300001,146364022
7,98000000,159138663
1,1,61300000
1,172900001,249250621
6,130300000,171115067
6,130300001,171115067
4,1,11300000
1,172900000,249250621
1,142600001,185800000
8,66000001,73900000
7,127100000,159138663
X,1,155270560
1,1,61300000
1,172900001,249250621
6,130300000,171115067
6,130300001,171115067
4,1,11300000
1,172900000,249250621
1,142600001,185800000
8,93300001,146364022
7,98000000,159138663
1,1,61300000
1,172900001,249250621
6,130300000,171115067
6,130300001,171115067
4,1,11300000
1,172900000,249250621
1,142600001,185800000
8,66000001,73900000
7,127100000,159138663
13,1,115169878
1,1,61300000
7,107400001,159138663
4,139500000,191154276
4,107700001,155600000
9,50700001,130300000
9,43600001,68700000
5,159900001,168500000
12,1,133851895
X,1,155270560
16,1,90354753
11,71146249,71146260
11,76302145,76302158
1,21783124,21783137
13,30778554,30778565
15,40269684,40269695
15,40328564,40328575
17,74267236,74267249
18,32821325,32821336
20,44985603,44985616
21,44260780,44260793
21,44265459,44265472
2,179970849,179970859
5,141381190,141381200
5,145492660,145492671
6,27223065,27223079
8,19256129,19256139
9,104150077,104150091
12,1,133851895
12,1,133851895
12,1,133851895
12,1,133851895
12,1,133851895
X,1,155270560
16,1,90354753
13,17900001,115169878
5,1,180915260
13,1,17900000
13,17900000,115169878
17,1,81195210
17,40200001,135534747
4,1,191154276
22,1,51304566
17,40200001,135534747
17,1,81195210
16,1,7900000
17,38100000,81195210
16,1,16800000
17,25800000,81195210
X,1,155270560
X,1,155270560
X,98300001,103700000
17,1,81195210
17,1,81195210
17,1,81195210
6,1,7100000
17,31800000,81195210
8,1,25000000
17,25800000,81195210
17,1,81195210
17,1,81195210
17,24000001,81195210
18,55436868,64389404
20,29846304,31486051
1,186154769,198026675
8,127626360,129604429
13,2,115169878
20,29400001,32100000
20,29400001,32100000
18,2,78077248
20,29400001,32100000
20,29400001,32100000
20,29400001,32100000
5,81400001,180915260
18,48200001,78077248
5,81400001,180915260
18,48200001,78077248
17,2,81195210
20,29400001,32100000
3,179000001,186000000
20,29400001,32100000
3,179000001,186000000
20,29400001,32100000
22,2,51304566
8,127300001,131500000
11,123900001,135006516
11,123900001,135006516
20,29400001,32100000
5,104500001,180915260
18,25000001,78077248
X,2,155270560
5,104500001,180915260
18,25000001,78077248
7,132600001,159138663
18,73100001,78077248
1,44100001,61300000
1,142600001,214500000
1,44100001,61300000
1,142600001,214500000
16,1,90354753
1,1,249250621
17,24000001,81195210
6,164500000,171115067
1,152555932,152592613
