sourceId,start,end
11,3367664,3374921
11,3367664,3374681
11,3367664,3374681
11,3367664,3374679
11,3367664,3374681
11,3367664,3374681
11,3367664,3374681
11,3367664,3374681
11,3367664,3374661
11,3367664,3374681
11,3367664,3374681
11,3367664,3374679
11,3367664,3369716
11,3367664,3369099
11,3367664,3369099
11,3367666,3374681
11,3367668,3374704
11,3367668,3371483
11,3367711,3370683
11,3368102,3374681
11,3368691,3374681
11,3371163,3374704
11,3371163,3374681
11,3371163,3374681
11,3371163,3374681
11,3371163,3374681
11,3371163,3374681
11,3371163,3374681
11,3371163,3374678
11,3371163,3374678
11,3371163,3374678
11,3371163,3374677
11,3371163,3374678
11,3371163,3374262
11,3371165,3374681
11,3371166,3374704
11,3371293,3374681
11,3371301,3374681
11,3371310,3374704
11,3372103,3374704
11,3372103,3374677
11,3372103,3374676
11,3372105,3374678
11,3372105,3374677
11,3372422,3373844
11,3373372,3374681
11,3375897,3498471
11,3375897,3378279
11,3375897,3378272
11,3375909,3378279
11,3376591,3378279
11,3376592,3378279
11,3376592,3378279
11,3378170,3523263
11,3378170,3473065
11,3378173,3379330
11,3378204,3561893
11,3378212,3397230
11,3378213,3441506
11,3378945,3505954
11,3378945,3381997
11,3379328,3470757
11,3381507,3561893
11,3381507,3522274
11,3381507,3413813
11,3382523,3422295
11,3383880,3580451
11,3436728,3580454
11,3440269,3498471
11,3443714,3539397
11,3459518,3505940
11,3470783,3504439
11,3476865,3502078
11,3493207,3561893
11,3498470,3580454
11,3503219,3538433
11,3504532,3580417
11,3506740,3576545
11,3507061,3536651
11,3507225,3580454
11,3510956,3561893
11,3523280,3539397
11,3524650,3561890
11,3538963,3579757
11,3539258,3561404
11,3540527,3580454
11,3540541,3555340
11,3545936,3561893
11,3552406,3580454
11,3554740,3578405
11,3554740,3578405
11,3554808,3580443
11,3554808,3578405
11,3555011,3580450
11,3558642,3578405
11,3558646,3580450
11,3559415,3561893
11,3561414,3570462
11,3569449,3580454
11,3570232,3580451
11,3570232,3579757
11,3570232,3579757
11,3570232,3579754
11,3570232,3578487
11,3570232,3575620
11,3570233,3573797
11,3570238,3576536
11,3570243,3580451
11,3570243,3579757
11,3570243,3573803
11,3570250,3579372
11,3570251,3574979
11,3570252,3579757
11,3570252,3577747
11,3570252,3573803
11,3570252,3573803
11,3570255,3580444
11,3570255,3580451
11,3570255,3580377
11,3570255,3573797
11,3570256,3573803
11,3570256,3579753
11,3570256,3573797
11,3570260,3580451
11,3570260,3577050
11,3570269,3576555
11,3571211,3580454
11,3571211,3580454
11,3571211,3580451
11,3571213,3580454
11,3571213,3580454
11,3571530,3572967
11,3572490,3575605
11,3572625,3579756
11,3574906,3579757
11,3575050,3579757
11,3575370,3580454
11,3575604,3579757
11,3575622,3579757
11,3575649,3580451
11,3577856,3580443
11,3578492,3579756
11,3948351,3949882
11,3948362,3949895
11,3948362,3949883
11,3948362,3949895
11,3948362,3949895
11,3948362,3949895
11,3966151,3967376
11,3966151,3967285
11,3966152,3967383
11,3966152,3967379
11,3966152,3967383
11,3966152,3967364
11,3966152,3967274
11,3966153,3967383
11,3966153,3967409
11,3966160,3967382
11,3966160,3967383
11,3966160,3967238
11,3966164,3967367
11,4185745,4188319
11,4185745,4188271
11,4188281,4189834
11,4195636,4213165
11,4208773,4258583
11,4210030,4212373
11,4218181,4232799
11,4219175,4221509
11,4255027,4257789
11,4263623,4319628
11,4264610,4267373
11,4305350,4309940
11,4306607,4308950
11,4314981,4319628
11,4315775,4318535
11,4700279,4702004
11,4700307,4701715
11,4700332,4702004
11,4700332,4702004
11,4700333,4702002
11,4700336,4702004
11,4921554,4926332
11,4929908,4934964
11,5224643,5228787
11,5229436,5233717
11,5548713,5550059
11,5548714,5550060
11,5548714,5550048
11,5548714,5550033
11,5548715,5550061
11,5548718,5550039
11,5548721,5550022
11,5548721,5550361
11,5548721,5550361
11,5548721,5550060
11,5548721,5550059
11,5548721,5550059
11,5548721,5550059
11,5548721,5550058
11,5548721,5550049
11,5548721,5550047
11,5548721,5550047
11,5548721,5550047
11,5548721,5550045
11,5548721,5550041
11,5548721,5550036
11,5548721,5550000
11,5548721,5549987
11,5548721,5549869
11,5548726,5550028
11,5548726,5550309
11,5548726,5550060
11,5548726,5550059
11,5548726,5550057
11,5548726,5550031
11,5548726,5549994
11,5548726,5549793
11,5548727,5550047
11,5548731,5550062
11,5548752,5550036
11,5548791,5550022
11,5548791,5550059
11,5548791,5550058
11,5548791,5550036
11,5548791,5549878
11,5548806,5550060
11,5548806,5550041
11,5548806,5550022
11,5548807,5550059
11,5548810,5549878
11,5548811,5549859
11,5857258,5859070
11,5913054,5916161
11,5913054,5916154
11,5913054,5916154
11,5913054,5915593
11,5913055,5916160
11,6678891,6680021
11,6823367,6824462
11,6847397,6848492
11,9288778,9289865
11,9288784,9289864
11,9288805,9289833
11,9423219,9424872
11,9423219,9424344
11,9423222,9425380
11,10249337,10250406
11,10486276,10487583
11,10486285,10488459
11,13366115,13367266
11,13471251,13472904
11,13587716,13588781
11,13587716,13588781
11,13587716,13588781
11,13587716,13588781
11,13587716,13588781
11,13587716,13588781
11,13587716,13588745
11,13587725,13588781
11,13587725,13588781
11,13587725,13588781
11,13587725,13588752
11,13587730,13588781
11,13587737,13588781
11,13587737,13588781
11,13706750,13710431
11,14256044,14257549
11,14567593,14568874
11,14651041,14652723
11,14651041,14652705
11,16461486,16462809
11,16461499,16462828
11,16732992,16734015
11,17022608,17032285
11,17022608,17032931
11,17022608,17031032
11,17022608,17026319
11,17022609,17026319
11,17022622,17032931
11,17022622,17032931
11,17022622,17032492
11,17022622,17026319
11,17022625,17032931
11,17022625,17032858
11,17022625,17025323
11,17022639,17026298
11,17022639,17036922
11,17022639,17033235
11,17022639,17032931
11,17022639,17026445
11,17022640,17032897
11,17022642,17032858
11,17022643,17032931
11,17023795,17032305
11,17023795,17032305
11,17023805,17032305
11,17030014,17031173
11,17413144,17414313
11,17413146,17414319
11,17413180,17414327
11,18097960,18100147
11,18109819,18121586
11,18142086,18157306
11,18167565,18169348
11,18187319,18192656
11,18187611,18192656
11,18187614,18188854
11,18187635,18188861
11,18187779,18192656
11,18223437,18227723
11,18240008,18241595
11,18240011,18241602
11,18240013,18241624
11,18240016,18241595
11,18240022,18241624
11,18240022,18241624
11,18240022,18241624
11,18240023,18241603
11,18240023,18241633
11,18240024,18241238
11,18240026,18241238
11,18240080,18241450
11,18240080,18241629
11,18240118,18241603
11,18240134,18241603
11,18240324,18241603
11,18243384,18248041
11,18343981,18345133
11,18466025,18468505
11,18643558,18644602
11,20569553,20570632
11,22164979,22167385
11,23345358,23347574
11,23382437,23385172
11,24315535,24316667
11,24869033,24870080
11,25979158,25981915
11,25979158,25981921
11,25979523,25983786
11,26567552,26568553
11,27784605,27786617
11,27784895,27786617
11,27866276,27869171
11,28308517,28311626
11,28308517,28311439
11,28308521,28311630
11,29646921,29648219
11,30314686,30316350
11,31257382,31259132
11,31257382,31259127
11,31257382,31259126
11,31257382,31259070
11,31257382,31259119
11,31257382,31259129
11,31257382,31259125
11,31257382,31258995
11,31257384,31259132
11,31257401,31259132
11,31257407,31259119
11,31448180,31449546
11,31606701,31607864
11,31997824,31999337
11,32082485,32083654
11,32082500,32083657
11,33053631,33054778
11,33763360,33765602
11,33764181,33766148
11,35838311,35839557
11,35838313,35839717
11,35838313,35839709
11,35838315,35839717
11,35838315,35839717
11,36467587,36468778
11,39688040,39689689
11,39871523,39872899
11,41091926,41093659
11,43109083,43111762
11,43109083,43111762
11,43109083,43111762
11,43109083,43111762
11,43109083,43111762
11,43114517,43120562
11,43114517,43120562
11,43114517,43120562
11,43114517,43120562
11,43114517,43120220
11,43320558,43322654
11,43320558,43322653
11,43320921,43322651
11,43500503,43502504
11,43501212,43502504
11,43501454,43502504
11,43711824,43712844
11,43832839,43834726
11,43832839,43834712
11,43836703,43838057
11,45380719,45382110
11,46932933,46934757
11,46932941,46934765
11,46932943,46934765
11,48345474,48365083
11,48372157,48373484
11,48373485,48509562
11,48373494,48407915
11,48414416,48421133
11,48422866,48423918
11,48430224,48474681
11,48476397,48491348
11,48514040,48515176
11,48515279,48520919
11,48537836,48538998
11,48546196,48553313
11,48578988,48623166
11,48857570,48870256
11,48857570,48867621
11,48857570,48866428
11,48857570,48858596
11,48857570,48858596
11,48858198,48870256
11,48858598,48870256
11,48858598,48870256
11,48858598,48860671
11,48858598,48860200
11,48858598,48860200
11,48858598,48860200
11,48859013,48870256
11,48865418,48870256
11,48865418,48870236
11,48865418,48870236
11,48865430,48870236
11,48870256,48880974
11,48870256,48953017
11,48870256,48932416
11,48870256,48880361
11,48870256,48878599
11,48870256,48871266
11,48870256,48871266
11,48870260,48877671
11,48876013,48883898
11,48876484,48883898
11,48876484,48880928
11,48876484,48880928
11,48878560,48883898
11,48878560,48883898
11,48880371,48937747
11,48882599,48883898
11,48882599,48883898
11,48883897,48930980
11,48883897,48930980
11,48883897,48930579
11,48883898,48921128
11,48927541,48947070
11,48929048,48939715
11,48929440,48939680
11,48932436,48947070
11,48934854,48939715
11,48935006,48946537
11,48938571,48946123
11,48938706,48947067
11,48944449,48947070
11,48944930,48947070
11,48944930,48947070
11,48953072,48967012
11,48953072,49112344
11,48953072,49065570
11,48953072,48967012
11,48953072,48967012
11,48953075,48956114
11,48962483,48973804
11,48962483,48973803
11,48962483,48972915
11,48962483,48966646
11,48966827,48969596
11,49010141,49012943
11,49024485,49028286
11,49024487,49026595
11,49024487,49030416
11,49024487,49026081
11,49024487,49041052
11,49024487,49028909
11,49024487,49026595
11,49024487,49025681
11,49024501,49028909
11,49026556,49028909
11,49026556,49028909
11,49029113,49041052
11,49029113,49030416
11,49029114,49030416
11,49029114,49030416
11,49029121,49041052
11,49044689,49048237
11,49044689,49048237
11,49044689,49048237
11,49045022,49047223
11,49045022,49047223
11,49049213,49051144
11,49049213,49051144
11,49075032,49076477
11,49075032,49076477
11,49122752,49267497
11,49157733,49161860
11,49267497,49440216
11,49443626,49785706
11,49770100,49771276
11,49785704,49789901
11,49785704,49795590
11,49785704,49795590
11,49785704,49793104
11,49785704,49789901
11,49785704,49789901
11,49785704,49789901
11,49785704,49789901
11,49785704,49789901
11,49789233,49838698
11,49795844,49797998
11,49795844,49813729
11,49795844,49808811
11,49795844,49805439
11,49795844,49798470
11,49795844,49797998
11,49795844,49797998
11,49796360,49807980
11,49796775,49828652
11,49803189,49811732
11,49803189,49808132
11,49808828,49840027
11,49810311,49825107
11,49810311,49825107
11,49820094,49824741
11,49820094,49825106
11,49820094,49825106
11,49820094,49825106
11,49825106,49826408
11,49825106,49833022
11,49825106,49830452
11,49825106,49830452
11,49825106,49826408
11,49825106,49826408
11,49828039,49839890
11,49828085,49832555
11,49828085,49832555
11,49828085,49832555
11,49828651,49839931
11,49830411,49839926
11,49831359,49839999
11,49837718,49839868
11,49837718,49839868
11,49837718,49839868
11,49837724,49839878
11,49840072,49844217
11,49840072,49844218
11,49849510,49852286
11,49849510,49852286
11,49849511,49852286
11,49849511,49852286
11,49849511,49852286
11,49849512,49852286
11,49849512,49852286
11,49849512,49852286
11,49849515,49852286
11,49852285,49870196
11,49852285,49855320
11,49852285,49870196
11,49852285,49857155
11,49852285,49855724
11,49852285,49855724
11,49852305,49869264
11,49853790,49862787
11,49854300,49862787
11,49857172,49871957
11,49857862,49862787
11,49858005,49871946
11,49860535,49871957
11,49861776,49871957
11,49867605,49871953
11,49868074,49871904
11,49868074,49871904
11,49868074,49871904
11,49870157,49871954
11,49870157,49871954
11,49876414,49893436
11,49876424,49943471
11,49893480,49943475
11,49947444,49954171
11,49947444,49954171
11,49954559,49971464
11,49954705,49964630
11,49967766,49971814
11,49971804,49995947
11,49995936,49999782
11,49995936,49999782
11,50000001,50018439
11,50000001,50018439
11,50000001,50011704
11,50000001,50011704
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027222,50028597
11,50027231,50028597
11,50028876,50070730
11,50034436,50083037
11,50083036,50107365
11,50090995,50127367
11,50107460,50119058
11,50119063,50127367
11,50120224,50127863
11,50121276,50127367
11,50135516,50144752
11,50152724,50168844
11,50154386,50160910
11,50160902,50168844
11,50160902,50168844
11,50161259,50163789
11,50164031,50168808
11,50164058,50168841
11,50164084,50168841
11,50173963,50183042
11,50188511,50196699
11,50197732,50202372
11,50197745,50202728
11,50197746,50202728
11,50202879,50217111
11,50203172,50212060
11,50205259,50217111
11,50206028,50217111
11,50206275,50217111
11,50210170,50217111
11,50210170,50212060
11,50210170,50212060
11,50210170,50212060
11,50214379,50226382
11,50214602,50226382
11,50216948,50220575
11,50216948,50220575
11,50231608,50233184
11,50231608,50233073
11,50239865,50286686
11,50246314,50275652
11,50323659,50339114
11,51233511,51278025
11,51278025,51421046
11,51292088,51352828
11,51359090,51360149
11,51361872,51368493
11,51375181,51388368
11,51405221,51409566
11,54784202,54800000
11,54785159,54796519
11,54785159,54796519
11,54785159,54796519
11,54786040,54800000
11,54789369,54792133
11,54791948,54796519
11,54791948,54796519
11,54791948,54796519
11,54791948,54796519
11,54792320,54799999
11,54802646,54818608
11,54802646,54810429
11,54802646,54833094
11,54802646,54803851
11,54802646,54810065
11,54802646,54809926
11,54802646,54812972
11,54802646,54813684
11,54802646,54803851
11,54802646,54803851
11,54802725,54804322
11,54808920,54816582
11,54810069,54813125
11,54810178,54833083
11,54813732,54833094
11,54815157,54829547
11,54815157,54829547
11,54815558,54829547
11,54825000,54829546
11,54825000,54829181
11,54825000,54829546
11,54825000,54829546
11,54829546,54830847
11,54829546,54833094
11,54829546,54833094
11,54829546,54833084
11,54829546,54830847
11,54829546,54830847
11,54885389,54894521
11,55009189,55017743
11,55384179,55398688
11,55384179,55396945
11,55384179,55389617
11,55384179,55389617
11,55384182,55396945
11,55384182,55389611
11,55384298,55396014
11,55384866,55389617
11,55385013,55399294
11,55387369,55418071
11,55388638,55418071
11,55394337,55402245
11,55394825,55399248
11,55394825,55399248
11,55394825,55399248
11,55396903,55402245
11,55396903,55402245
11,55398687,55418071
11,55400943,55402245
11,55400943,55402245
11,55400943,55402245
11,55402244,55416239
11,55402244,55416637
11,55402244,55416637
11,55402245,55406814
11,55402245,55406814
11,55402245,55406814
11,55402610,55406814
11,55413205,55418071
11,55415099,55418071
11,55622585,55633043
11,55640970,55650339
11,55852009,55856041
11,55881325,55882341
11,55881326,55882331
11,56014578,56024471
11,56024478,56036369
11,56082562,56083599
11,56179346,56183754
11,56214634,56215719
11,56610172,56611544
11,56610172,56611544
11,57340344,57342493
11,57726600,57740431
11,58319252,58320466
11,58357559,58362693
11,58365282,58387345
11,58519013,58524000
11,58529773,58560031
11,58554872,58594510
11,58595082,58637894
11,59422804,59426292
11,59704661,59706147
11,59858576,59860052
11,60726079,60744823
11,60744824,60763649
11,61160661,61161760
11,61319387,61321286
11,61617091,61627047
11,61854896,61856191
11,61854899,61856191
11,61854899,61856191
11,61854900,61856191
11,61854900,61856191
11,61854900,61856182
11,61854900,61856191
11,61854901,61856191
11,61854902,61856175
11,61854910,61856185
11,61854917,61856197
11,61854917,61856184
11,61854924,61856179
11,61854925,61856190
11,61854925,61856179
11,61854925,61856191
11,61854925,61856191
11,61854926,61856174
11,61854936,61856189
11,61889539,61892536
11,61896016,61899579
11,61896188,61899583
11,61897118,61899573
11,61897480,61899579
11,61908194,61910802
11,62139346,62141398
11,63065673,63067410
11,63282204,63283918
11,63435290,63436997
11,63829851,63840768
11,63829854,63840768
11,64668460,64670296
11,64668460,64670042
11,64668460,64670042
11,64668460,64669788
11,64668462,64670042
11,64668859,64670042
11,64698164,64699538
11,64698166,64699538
11,64698166,64699538
11,64698178,64699252
11,64698178,64699538
11,64698178,64699538
11,64698179,64699514
11,64698207,64699536
11,64698212,64699538
11,64875728,64877292
11,64935288,64937555
11,65177924,65179045
11,65378857,65380290
11,65378872,65380290
11,65416271,65417344
11,65799849,65801539
11,66189046,66201135
11,67188421,67189783
11,67230612,67300118
11,67230612,67265700
11,67230612,67256059
11,67230612,67240252
11,67230612,67240273
11,67234307,67255980
11,67240278,67283848
11,67240278,67256055
11,67240278,67251519
11,67240278,67247543
11,67240278,67246803
11,67240278,67245603
11,67240278,67242873
11,67240280,67244677
11,67240281,67249508
11,67240281,67242873
11,67240281,67293243
11,67240281,67269833
11,67240281,67265700
11,67240281,67265710
11,67240281,67265710
11,67240281,67261707
11,67240281,67256059
11,67240281,67255980
11,67240281,67255538
11,67240281,67255534
11,67240281,67255538
11,67240281,67255536
11,67240281,67255538
11,67240281,67255534
11,67240281,67248811
11,67240281,67245596
11,67240281,67242814
11,67240284,67245609
11,67240291,67247461
11,67240291,67247461
11,67240292,67247461
11,67240292,67247461
11,67240600,67242023
11,67241548,67244662
11,67241683,67252791
11,67243959,67248811
11,67244081,67248811
11,67244427,67255538
11,67244661,67248811
11,67244679,67265710
11,67244706,67265687
11,67246912,67265710
11,67247548,67255538
11,67249503,67265699
11,67251638,67265700
11,67252246,67279335
11,67256340,67265949
11,67256463,67265700
11,67256633,67260749
11,67258692,67265720
11,67258692,67265710
11,67258692,67265710
11,67258692,67265710
11,67258692,67260132
11,67258692,67260127
11,67258692,67260127
11,67258694,67265710
11,67258695,67265710
11,67258696,67262506
11,67258728,67265710
11,67262163,67265700
11,67262163,67265721
11,67262163,67265700
11,67262163,67265700
11,67262163,67265652
11,67262163,67265652
11,67262163,67265652
11,67262163,67265652
11,67262166,67265710
11,67262188,67265710
11,67262316,67265710
11,67262316,67265707
11,67262316,67265700
11,67263129,67265674
11,67263129,67265700
11,67263131,67265700
11,67263448,67264871
11,67264395,67265710
11,67265689,67279335
11,67268868,67279335
11,67279217,67391054
11,67279217,67290693
11,67279347,67280359
11,67280078,67292870
11,67289003,67290693
11,67289108,67293243
11,67292961,67361908
11,67293578,67298115
11,67296025,67309085
11,67305162,67326298
11,67307624,67426140
11,67307647,67361719
11,67307665,67361748
11,67308498,67426170
11,67308699,67311755
11,67309083,67388749
11,67311264,67361719
11,67311264,67361908
11,67311264,67342727
11,67312281,67351106
11,67313652,67461500
11,67357001,67361719
11,67360522,67417981
11,67361639,67461507
11,67361639,67461499
11,67361639,67461507
11,67361639,67445412
11,67361640,67461538
11,67361651,67444413
11,67388775,67424686
11,67395842,67422284
11,67412168,67461499
11,67417983,67461507
11,67423439,67460582
11,67424751,67461518
11,67426955,67461538
11,67427283,67461499
11,67427283,67458788
11,67431227,67461507
11,67445429,67476177
11,67446797,67461520
11,67461371,67520168
11,67461371,67507213
11,67461371,67482191
11,67461372,67501279
11,67461372,67497384
11,67461372,67482677
11,67461374,67520221
11,67461374,67510492
11,67461374,67508058
11,67461374,67491322
11,67461374,67482680
11,67461374,67482680
11,67461374,67482680
11,67461374,67482680
11,67466784,67482680
11,67473256,67507213
11,67475555,67507209
11,67475555,67507213
11,67475555,67499234
11,67475566,67499234
11,67475825,67507213
11,67479429,67507213
11,67479429,67482217
11,67479433,67507213
11,67480206,67482680
11,67482191,67491292
11,67490286,67507213
11,67491067,67495852
11,67491067,67507213
11,67491067,67499316
11,67491067,67496455
11,67491067,67494638
11,67491068,67510530
11,67491069,67507213
11,67491069,67500583
11,67491070,67494631
11,67491075,67497375
11,67491080,67508047
11,67491080,67507213
11,67491080,67494638
11,67491087,67508056
11,67491089,67500583
11,67491089,67498579
11,67491089,67494638
11,67491092,67510520
11,67491092,67507213
11,67491092,67507213
11,67491092,67494631
11,67491093,67494638
11,67491093,67500579
11,67491093,67494631
11,67491097,67506599
11,67491097,67497882
11,67491106,67497385
11,67492041,67507213
11,67492041,67507209
11,67492041,67507178
11,67492043,67507213
11,67492043,67507210
11,67492360,67493797
11,67493323,67496443
11,67493458,67500505
11,67495744,67500583
11,67495890,67500583
11,67496208,67510500
11,67496442,67510530
11,67496460,67510519
11,67496487,67507456
11,67498688,67507213
11,67499321,67520051
11,67503325,67510507
11,67504411,67508167
11,67505986,67508167
11,67510530,67520151
11,67514150,67520219
11,67545465,67546827
11,67827579,67856235
11,67880720,67916518
11,67927121,67931550
11,69211539,69212795
11,69212799,69214038
11,69864259,69865282
11,69868356,69869377
11,70505646,70554671
11,70914581,70916499
11,70915183,70916502
11,70915920,70922135
11,70922185,70929354
11,70943150,70957210
11,70952842,70954897
11,70953485,70960513
11,70965419,70972446
11,70968710,70972446
11,70973360,70989325
11,70973360,70989325
11,70973421,70987935
11,70973493,70989333
11,70973493,70989333
11,70973496,70989324
11,70973496,70989324
11,70973507,70988071
11,70973538,70989333
11,70973539,70989333
11,70973554,70997715
11,70973554,70989333
11,70973573,70989333
11,70973625,70982707
11,70973625,70989333
11,70973628,70989333
11,70973631,70989333
11,70973637,70997718
11,70973657,70997718
11,70973657,70997719
11,70973696,70988071
11,70974098,70989333
11,70974098,70989338
11,70974098,70989333
11,70974098,70988071
11,70974098,70988071
11,70974098,70989333
11,70974098,70985189
11,70974098,70984956
11,70974098,70984938
11,70974098,70984911
11,70974098,70982071
11,70974098,70977995
11,70974100,70989333
11,70974100,70989333
11,70974101,70988071
11,70974102,70989333
11,70974102,70989333
11,70974123,70975323
11,70974713,70988069
11,70980103,70989333
11,70980800,70988071
11,70980800,70985657
11,70980800,70985536
11,70980804,70988071
11,70982077,70989338
11,70982816,70988071
11,70983536,70988071
11,70984009,70988071
11,70984010,70989338
11,70984019,70988071
11,70984940,70988071
11,70984955,70988071
11,70986760,70989333
11,70986760,70989338
11,70986760,70989333
11,70986760,70989333
11,70986766,70989333
11,70986766,70989333
11,70986766,70989333
11,70987592,70989018
11,70991669,70997718
11,70991719,70997719
11,70998693,71084046
11,70998693,71090123
11,70998693,71048251
11,70998693,71011808
11,70998693,71003533
11,70998695,71008677
11,70998755,71016760
11,70998769,71016775
11,70998774,71011552
11,70998797,71016731
11,70998797,71016785
11,70998809,71081519
11,70998813,71046684
11,70998837,71000888
11,70999417,71011512
11,70999613,71016775
11,70999661,71015973
11,70999665,71015971
11,70999665,71015973
11,70999665,71009320
11,70999665,71034806
11,70999665,71032476
11,70999665,71032476
11,70999665,71032476
11,70999665,71032476
11,70999665,71032476
11,70999665,71032476
11,70999665,71017711
11,70999665,71016775
11,70999665,71016785
11,70999665,71016785
11,70999665,71016760
11,70999665,71015971
11,70999667,71032204
11,70999668,71152766
11,70999668,71016785
11,70999696,71015973
11,71000276,71016788
11,71000277,71011570
11,71002028,71016785
11,71002257,71016775
11,71002386,71014555
11,71005614,71012276
11,71005677,71152766
11,71006001,71012026
11,71008682,71016775
11,71009429,71016785
11,71010133,71016785
11,71010624,71016854
11,71010624,71016785
11,71010628,71081847
11,71011554,71016775
11,71011579,71014689
11,71013374,71016785
11,71013374,71016785
11,71013374,71016944
11,71013374,71016785
11,71013374,71016785
11,71013374,71016785
11,71013374,71016784
11,71014217,71015655
11,71016722,71025780
11,71025291,71152766
11,71025291,71152766
11,71025291,71096061
11,71025291,71077564
11,71025291,71041292
11,71025291,71027771
11,71025294,71152766
11,71025780,71047953
11,71029455,71032476
11,71031852,71046684
11,71047845,71145730
11,71047845,71063260
11,71048892,71085371
11,71049891,71081519
11,71063277,71152766
11,71082628,71152766
11,71082641,71152766
11,71084111,71118519
11,71086533,71112414
11,71090122,71149183
11,71116238,71152766
11,71118545,71152766
11,71147982,71152766
11,71153513,71193473
11,71153513,71193471
11,71153513,71192115
11,71153513,71193471
11,71153513,71193473
11,71153513,71193473
11,71153513,71193473
11,71153513,71193471
11,71153513,71193473
11,71153513,71193473
11,71153516,71193470
11,71162749,71193473
11,71179297,71193471
11,71193477,71296044
11,71193477,71233249
11,71193477,71233249
11,71193477,71229745
11,71193477,71229745
11,71193477,71221540
11,71232947,71234678
11,71232947,71234678
11,71234701,71290286
11,71234718,71265867
11,71268187,71273493
11,71273499,71287941
11,71273501,71289329
11,71273515,71293760
11,71273547,71301016
11,71273630,71290143
11,71273640,71290275
11,71273662,71289331
11,71273666,71289331
11,71273732,71296599
11,71274107,71290286
11,71274107,71301016
11,71274107,71301016
11,71274107,71292738
11,71274107,71293760
11,71274107,71290143
11,71274107,71293764
11,71274107,71285199
11,71274107,71284947
11,71274109,71290286
11,71274109,71290143
11,71274111,71290143
11,71274111,71290143
11,71276488,71302087
11,71280125,71290286
11,71280820,71300455
11,71280820,71285645
11,71280820,71285520
11,71280820,71284965
11,71280824,71301016
11,71282089,71293760
11,71282171,71290296
11,71282171,71290296
11,71282171,71290296
11,71282171,71290296
11,71282829,71293760
11,71284012,71293760
11,71284016,71290296
11,71284025,71293728
11,71284949,71301016
11,71284964,71288064
11,71286765,71296044
11,71286765,71299847
11,71286773,71302090
11,71286773,71301013
11,71287602,71289012
11,71291718,71295837
11,71292338,71293760
11,71292348,71293760
11,71292348,71293760
11,71638100,71639922
11,72968843,72970032
11,72968844,72970032
11,72968844,72970032
11,72968845,72970032
11,72968845,72970032
11,72968845,72970032
11,72968845,72970032
11,72968845,72970032
11,72968848,72970025
11,72968890,72970032
11,72968935,72970031
11,72968953,72970032
11,72968953,72970032
11,72968953,72970037
11,72968953,72970032
11,72968953,72970032
11,72968953,72970032
11,72968953,72970032
11,72968953,72970030
11,72968953,72970030
11,72968953,72970032
11,72968953,72970032
11,72968953,72970025
11,72968953,72970019
11,72968953,72970032
11,72968953,72970012
11,72968953,72970015
11,72968954,72970025
11,72968956,72970032
11,72968976,72970032
11,72968978,72970032
11,72968989,72970032
11,73064331,73066651
11,73064331,73066339
11,73064334,73066651
11,73743063,73745094
11,73743065,73745043
11,73743065,73744738
11,73743077,73745099
11,73743077,73745099
11,73743077,73744752
11,73743078,73744747
11,73743081,73744745
11,73743121,73745085
11,73743121,73744744
11,73743121,73745127
11,73743121,73744838
11,73743121,73744756
11,73743121,73744756
11,73743121,73744754
11,73743121,73744750
11,73743123,73745094
11,73743126,73744748
11,73743126,73744752
11,73743127,73745127
11,73743127,73744749
11,73743128,73745099
11,73743128,73744752
11,73743133,73745099
11,73743133,73744751
11,73743133,73744753
11,73743134,73744748
11,73743134,73744754
11,73743134,73744745
11,73743134,73744748
11,73743137,73745099
11,73743137,73745099
11,73743138,73744758
11,73743138,73744751
11,73743139,73744727
11,73743140,73744745
11,73743147,73745127
11,73743149,73744749
11,73743198,73744726
11,73743215,73744745
11,73743245,73744751
11,73743337,73745127
11,73743490,73745099
11,73743535,73744947
11,73870590,73872221
11,73870877,73872408
11,73870884,73872408
11,73870892,73872408
11,73870915,73872405
11,73870931,73872404
11,73870933,73872405
11,73870982,73872375
11,73871049,73872408
11,73872707,73875373
11,74467631,74468919
11,74467631,74468893
11,74467638,74468893
11,74467638,74468918
11,74467638,74468917
11,74467638,74468918
11,74467638,74468918
11,74467638,74468917
11,74467638,74468913
11,74467638,74468893
11,74467638,74468918
11,74467638,74468918
11,74467638,74468811
11,74467642,74468916
11,74467660,74468916
11,74467660,74468917
11,74467661,74468803
11,75738645,75741486
11,75738648,75741488
11,75738648,75741487
11,75738648,75741486
11,75738648,75741486
11,75738652,75741484
11,76702230,76706096
11,76703124,76706096
11,77276580,77348299
11,77276580,77348299
11,77321207,77348299
11,77473756,77475726
11,77474144,77475726
11,77773723,77775578
11,79945114,79953206
11,79950519,79974183
11,79975851,79999997
11,80000173,80093161
11,80040481,80042234
11,80096801,80128698
11,82193885,82195874
11,82193890,82195874
11,82193891,82195830
11,82522123,82524157
11,83177549,83180296
11,83365507,83366777
11,83365507,83366562
11,84407488,84410536
11,84407507,84410535
11,85583829,85585467
11,86208085,86210084
11,86209296,86210462
11,86220870,86222150
11,86239741,86243548
11,86243474,86246635
11,86243948,86246635
11,86413185,86415122
11,86414117,86415139
