sourceId,start,end,yolo
20,6000687,6213101,id=Wong_5122
20,61756263,61837579,id=Tuzun_541
20,61751523,61919300,id=Mills_6129
20,61838040,62170134,id=Locke_2252
20,61942395,62449127,id=Redon_4108
20,62217042,62397213,id=Mills_6130
20,6237781,6352876,id=Mills_6051
20,437743,717060,id=McCarroll_1991
20,6195287,6535882,id=Wong_5123
20,6762628,6970383,id=Mills_6052
20,6955166,7089368,id=Mills_6053
20,6966485,7095712,id=Mills_6054
20,6866599,7238448,id=Mills_6055
20,6988030,7118208,id=Mills_6056
20,7100295,7478064,id=Wong_5124
20,638810,773087,id=Mills_6041
20,7521488,7606455,id=Mills_6057
20,7700086,8503198,id=Simon-Sanchez_5346
20,7869404,8658962,id=Redon_4092
20,7824642,8704310,id=Redon_3206
20,8416176,8537751,id=Mills_6058
20,8663694,8905625,id=Mills_6059
20,8781977,9360473,id=Redon_4093
21,9934592,10269938,id=Redon_4109
21,9843175,10269983,id=Locke_2253
21,9885945,10273153,id=Wong_5156
21,13344517,14316803,id=Redon_3225
21,13443012,13609521,id=McCarroll_1998
21,13428904,14444345,id=Redon_4110
21,13441074,13771602,id=McCarroll_1999
21,13661039,14005546,id=Locke_2254
21,13675761,13851687,id=Sharp_810
21,13755506,13922461,id=McCarroll_2000
21,13810706,14125570,id=Locke_2255
21,13672494,14120866,id=Sharp_811
21,13740591,14199829,id=Wong_5157
21,13886173,14214970,id=McCarroll_2001
21,14794261,15059579,id=Wong_5158
21,15730906,16084784,id=Redon_4111
21,16791037,17208264,id=Wong_5159
21,17668360,17958120,id=Mills_6131
21,18748937,19007451,id=Simon-Sanchez_5348
21,19407933,19697367,id=Redon_3226
21,19506609,19679404,id=Redon_3227
21,20596909,20906502,id=Redon_4112
21,20686203,20952764,id=Redon_3228
21,20565820,20939726,id=Conrad_1306
21,20721164,20798123,id=Conrad_1307
21,20656966,21176155,id=Wong_5160
21,20798340,21270339,id=Iafrate_231
21,20884402,21675354,id=Sebat_330
21,21793585,22139332,id=Conrad_1527
21,21996269,22350000,id=Iafrate_232
21,22337739,22609138,id=Redon_3229
21,23175225,23546439,id=Redon_3230
21,23238358,23442349,id=McCarroll_2002
21,23176609,23476732,id=Conrad_1308
21,24003892,24416336,id=Simon-Sanchez_5349
21,24335845,24683379,id=McCarroll_2003
21,24388815,24538010,id=Redon_3231
21,26149982,26312534,id=Mills_6132
21,26997717,27256760,id=Conrad_1309
21,27005208,27236612,id=McCarroll_2004
21,27165466,27660722,id=Redon_4113
21,29073999,29299634,id=Redon_3232
21,29369206,29610390,id=Mills_6133
21,31956465,32328811,id=Wong_5161
21,32132901,32574826,id=Redon_4114
21,32423233,32717322,id=Mills_6134
21,32582642,32862268,id=Mills_6135
21,33612820,33834604,id=Tuzun_542
21,33993913,34288376,id=McCarroll_2005
21,34325669,34510620,id=McCarroll_2006
21,38862933,39051532,id=Mills_6136
21,39676860,39910301,id=Redon_3233
21,40774951,40871174,id=Mills_6137
21,40728164,40955454,id=Mills_6138
21,41502636,41597523,id=Mills_6139
21,43829759,43889665,id=Mills_6140
21,43898788,44144885,id=Wong_5162
21,44668170,44764117,id=Wong_5163
21,45941006,46250756,id=Redon_3234
21,46726956,46931954,id=Redon_3235
21,9697883,9878248,id=Wong_5151
21,9706896,9929211,id=Wong_5152
21,9618467,10055407,id=Wong_5153
21,9652959,9998901,id=Wong_5154
21,9789731,10056515,id=Wong_5155
21,9923953,10197385,id=Redon_3224
21,9803142,10129167,id=Conrad_1304
21,9878484,10227753,id=McCarroll_1997
21,9961735,10007714,id=Conrad_1305
22,14279864,14704474,id=Wong_5164
22,14423159,14803871,id=Wong_5165
22,14403900,15630987,id=Redon_3236
22,14299698,14702783,id=Sebat_331
22,14322295,15683646,id=Redon_4115
22,14536448,14894884,id=Wong_4821
22,14737051,14981603,id=Wong_5166
22,14594178,14996004,id=Locke_2257
22,14703800,14939529,id=Sharp_813
22,15147136,15624996,id=Simon-Sanchez_5350
22,15141111,15687071,id=Simon-Sanchez_5351
22,16036430,16172743,id=Mills_6141
22,16386186,16425345,id=McCarroll_2007
22,16399536,16866856,id=Wong_5167
22,16809866,17587946,id=Redon_4116
22,16927158,17182904,id=Locke_2258
22,16907345,17174472,id=Sharp_814
22,16889084,17550124,id=Redon_3237
22,16880417,17336271,id=Locke_2259
22,17021904,17361684,id=Locke_2260
22,16986651,17297780,id=Sharp_815
22,16964932,17307299,id=Simon-Sanchez_5450
22,17074293,17316260,id=Simon-Sanchez_5352
22,16979335,17256650,id=Simon-Sanchez_5353
22,17791755,18063513,id=Mills_6142
22,18146081,18311754,id=McCarroll_2008
22,18085728,18533894,id=Locke_2261
22,18073664,18462207,id=Wong_5168
22,18302587,18768804,id=Redon_4117
22,18892620,19378090,id=Wong_5169
22,19566400,19770834,id=Mills_6143
22,19533988,19958178,id=Wong_5170
22,19565708,19973819,id=Locke_2262
22,19592570,19973956,id=Sharp_816
22,19764951,19805098,id=Conrad_1310
22,19695657,19871990,id=McCarroll_2009
22,19741090,20129701,id=Wong_5171
22,19769025,20096188,id=Wong_5172
22,19901922,20309554,id=Locke_2263
22,19840776,20261078,id=Sharp_817
22,20030599,20281965,id=Wong_5173
22,20077705,20197052,id=Tuzun_543
22,20236225,20561588,id=Mills_6144
22,20398310,20858277,id=Simon-Sanchez_5354
22,20369387,21035226,id=Simon-Sanchez_5355
22,20478331,21574142,id=Simon-Sanchez_5356
22,20501326,20842485,id=Locke_2264
22,20429513,20765626,id=Redon_4118
22,20586278,20762052,id=McCarroll_2010
22,20536797,20883420,id=McCarroll_2011
22,20737185,20882722,id=McCarroll_2012
22,20741416,21582457,id=Simon-Sanchez_5451
22,20596565,20956625,id=McCarroll_2013
22,20638352,20881944,id=McCarroll_2014
22,20692892,20958309,id=McCarroll_2015
22,20703557,20967089,id=McCarroll_2016
22,20852575,20906682,id=McCarroll_2017
22,20729410,21182578,id=Locke_2265
22,20996201,21054877,id=McCarroll_2018
22,20997566,21702825,id=McCarroll_2019
22,21017606,21242032,id=Wong_5174
22,20932923,21210848,id=Locke_2266
22,20954131,21127259,id=Tuzun_544
22,20939955,21721887,id=Urban_2030
22,20942436,21437666,id=Wong_5175
22,20964428,21708532,id=Sebat_334
22,21192936,21306821,id=Tuzun_545
22,21038311,21501939,id=Locke_2267
22,21237928,21540511,id=Wong_5176
22,21176792,21668357,id=Urban_2031
22,21209063,21735933,id=Locke_2268
22,21394793,21645252,id=Sharp_818
22,21324319,21712345,id=Wong_5177
22,21248378,21689290,id=Urban_2034
22,21386397,21752807,id=Tuzun_546
22,21445227,21849792,id=Wong_5178
22,21495867,21690138,id=Tuzun_547
22,22057377,22331611,id=Wong_5179
22,22075704,22464769,id=Conrad_1311
22,22264222,22413265,id=McCarroll_2020
22,22108783,22458572,id=Mills_6145
22,22465546,22874713,id=Redon_3238
22,22547808,22731885,id=Tuzun_548
22,22598257,22924356,id=Urban_2035
22,22490680,22777982,id=Urban_2036
22,22505831,22831604,id=Urban_2032
22,22645115,22907603,id=Urban_2033
22,22651058,22965945,id=Wong_5180
22,22687101,23065044,id=Iafrate_235
22,22639625,23080669,id=Sharp_688
22,23337399,23512837,id=Redon_4119
22,23672925,24328868,id=Redon_4120
22,23686100,24071318,id=Locke_2269
22,23670535,24213280,id=Simon-Sanchez_5357
22,23803660,24163595,id=Locke_2270
22,23924556,24560558,id=Redon_3239
22,23844006,24351195,id=Urban_2029
22,23966042,24142686,id=Conrad_1528
22,23870504,24372552,id=Locke_2271
22,24008220,24350158,id=Sebat_336
22,23924158,24234850,id=McCarroll_2021
22,24041937,24131619,id=Conrad_1529
22,23893870,24296942,id=Conrad_1530
22,24057607,24284405,id=McCarroll_2022
22,24076442,24431396,id=Locke_2272
22,24177635,24449346,id=Sharp_819
22,24163237,24366525,id=Conrad_1531
22,24135792,24418623,id=McCarroll_2023
22,24167087,24329539,id=Conrad_1312
22,24275671,24659334,id=Redon_3240
22,24680266,25198314,id=Locke_2273
22,25118565,25452789,id=Redon_4121
22,28061112,28297044,id=Mills_6146
22,28080068,28381007,id=McCarroll_2024
22,30094724,30333121,id=Iafrate_236
22,30784710,31286443,id=Simon-Sanchez_5358
22,32112756,32293848,id=Redon_4122
22,32334948,32730839,id=Redon_4123
22,32900143,33166102,id=Redon_4124
22,33479667,33688400,id=Conrad_1532
22,33496248,33757656,id=McCarroll_2025
22,33554750,33892960,id=Wong_5181
22,33675547,34079692,id=Redon_4125
22,33615961,33975012,id=Wong_5182
22,33606702,34064077,id=Redon_3241
22,34562372,34835363,id=Iafrate_237
22,35026799,35285434,id=Wong_5183
22,35203786,35529688,id=Redon_4126
22,35210391,35399451,id=Mills_6147
22,35449972,35486099,id=Mills_6148
22,35333814,35709976,id=Redon_4127
22,35936117,36186945,id=Wong_5184
22,36149482,36625495,id=Redon_4128
22,36524531,36646256,id=Mills_6149
22,36664741,37003657,id=Wong_5185
22,36717298,37145680,id=Wong_5186
22,37554913,37694782,id=Urban_2038
22,37452620,37671564,id=Urban_2037
22,37508432,37798225,id=Tuzun_549
22,37650669,37833248,id=McCarroll_2026
22,38287961,38465736,id=Wong_5187
22,38503671,38838730,id=Robledo_355
22,38660214,38811856,id=Mills_6150
22,39887336,40366493,id=Wong_5188
22,39935529,40352798,id=Wong_5189
22,41057984,41484794,id=Redon_4129
22,41056122,41511663,id=Redon_3242
22,42592300,42918389,id=Redon_3243
22,42920071,42999028,id=McCarroll_2027
22,42962984,43218324,id=Redon_4130
22,43366584,43774863,id=Redon_4131
22,43906815,44492867,id=Redon_4132
22,43903388,44367162,id=Redon_3244
22,44880994,45124368,id=Mills_6151
22,44952954,45115993,id=Redon_4133
22,45219248,45556933,id=Wong_5190
22,45573526,46022708,id=Redon_4134
22,46451914,46926465,id=Wong_5191
22,46734792,46947675,id=Redon_3245
22,46831946,47031727,id=Redon_4135
22,47094668,47276646,id=Redon_4136
22,47440927,47602122,id=Redon_4137
22,47765528,48036715,id=Redon_3246
22,48027520,48223024,id=McCarroll_2028
22,48295168,48397747,id=Redon_4138
22,49133787,49606002,id=Wong_5192
22,49161196,49551613,id=Redon_4139
22,49247312,49547794,id=Wong_5193
22,49351599,49619100,id=Redon_4140
22,49343810,49630592,id=Iafrate_239
3,100228967,100389571,id=Mills_6198
3,100301249,100569079,id=McCarroll_1629
3,100543995,100813741,id=Tuzun_558
3,940813,1197607,id=Conrad_1048
3,102081977,102394550,id=Redon_3440
3,10101007,10281808,id=Conrad_1052
3,10144662,10469911,id=Mills_6157
3,103936445,104154018,id=Mills_6199
3,104327422,104443465,id=Redon_2465
3,104733202,104959555,id=Redon_3441
3,105451554,106380488,id=Redon_3442
3,105504084,106367918,id=Redon_2466
3,105522085,105769576,id=McCarroll_1630
3,105609803,105761255,id=McCarroll_1631
3,105757136,106026018,id=McCarroll_1632
3,105783764,105911133,id=McCarroll_1633
3,105942444,106120971,id=McCarroll_1634
3,105967518,106241888,id=McCarroll_1635
3,106032394,106419617,id=McCarroll_1636
3,106361694,106811205,id=Wong_4348
3,107445563,107962748,id=Simon-Sanchez_5374
3,107450307,107859852,id=Redon_3443
3,108397076,108536598,id=Mills_6200
3,108778006,109194323,id=Wong_4349
3,108918535,109165443,id=Mills_6201
3,109068358,109337519,id=Tuzun_559
3,109198336,109401986,id=Tuzun_560
3,110982983,111183779,id=Mills_6202
3,111423381,111624657,id=Redon_3444
3,111652938,111978272,id=Wong_4350
3,113355705,113479201,id=Tuzun_561
3,113396081,113740293,id=Redon_2467
3,11242637,11469885,id=Mills_6158
3,11378263,11549759,id=Mills_6159
3,114613919,114837931,id=Mills_6203
3,114860965,115262359,id=Wong_4351
3,116061532,116342665,id=McCarroll_1637
3,116088516,116347785,id=Conrad_1058
3,116272608,116515047,id=Sebat_272
3,117383838,117689776,id=Redon_2468
3,117490569,117692149,id=Conrad_1059
3,117468156,117817408,id=Redon_3445
3,11671126,11960408,id=Mills_6160
3,117906658,118171580,id=Mills_6204
3,11811227,11963582,id=Conrad_1363
3,120872574,121230025,id=Iafrate_35
3,120885563,120994921,id=Mills_6205
3,121535217,121605789,id=Mills_6206
3,12009464,12246954,id=Mills_6161
3,1213787,1471881,id=Redon_2432
3,122619150,122926469,id=Redon_2469
3,123017103,123394817,id=Mills_6207
3,1202659,1444965,id=Redon_3413
3,126865836,127125671,id=Redon_2470
3,127020410,127263929,id=Redon_3446
3,127095917,127470868,id=Wong_4352
3,127121583,127392446,id=McCarroll_1638
3,127545035,127803767,id=Mills_6208
3,127589794,127735931,id=Simon-Sanchez_5213
3,128427989,128609771,id=Mills_6209
3,128780702,129070807,id=Redon_2471
3,12855217,13355202,id=Redon_3417
3,129540341,130112032,id=Redon_3447
3,129777835,130001664,id=Conrad_1374
3,130982875,131595220,id=Redon_3448
3,131065187,131426689,id=Redon_2472
3,131122226,131355682,id=McCarroll_1639
3,131251289,131393131,id=Conrad_1060
3,1221199,1475736,id=Mills_6153
3,132416491,132886474,id=Wong_4353
3,132649955,132992517,id=Redon_2473
3,132866323,133167504,id=Wong_4354
3,133175947,133370824,id=McCarroll_1640
3,1336446,1458412,id=Redon_2433
3,134413256,134691452,id=Redon_2474
3,134506436,134739906,id=Mills_6210
3,137361607,137627910,id=Mills_6211
3,137483946,137779381,id=Mills_6212
3,1375332,1655533,id=Redon_3414
3,138441555,138533355,id=Conrad_1061
3,138413220,138622430,id=McCarroll_1641
3,139017035,139422393,id=Redon_3449
3,141137186,141561436,id=Iafrate_36
3,141306867,142150441,id=Redon_3450
3,141324239,141977055,id=Redon_2475
3,142002925,142057523,id=Mills_6213
3,143105290,143752570,id=Redon_3451
3,143146827,143745463,id=Redon_2476
3,143936904,144170314,id=Conrad_1062
3,144086817,144179110,id=McCarroll_1642
3,144101615,144616917,id=Redon_3452
3,144306277,144447266,id=Redon_2477
3,144320607,144811974,id=Redon_3453
3,1322600,1696915,id=Redon_2434
3,145594370,145934393,id=Redon_3454
3,145623719,145874197,id=Conrad_1063
3,147021840,147148311,id=Redon_2478
3,147103116,147296394,id=Conrad_1064
3,147089889,147194142,id=Mills_6214
3,14719547,15200972,id=Redon_3418
3,14915044,15196558,id=Redon_2441
3,149501429,149834938,id=Redon_3455
3,150102661,150345322,id=Wong_4355
3,150320474,150595386,id=Conrad_1375
3,150326903,150572796,id=McCarroll_1643
3,150716238,150878142,id=Mills_6215
3,152074149,152427889,id=Wong_4356
3,15099967,15261933,id=Mills_6162
3,152084479,152526755,id=Redon_3456
3,152786009,152970349,id=Tuzun_562
3,152858157,153316995,id=Redon_3457
3,152794723,153115686,id=Redon_2479
3,153304583,153772826,id=Iafrate_37
3,15285902,15380229,id=McCarroll_1614
3,153667252,153824593,id=Mills_6216
3,153633761,153978770,id=Wong_4357
3,153638118,154205593,id=Redon_2480
3,153807680,153968821,id=Conrad_1376
3,153761366,154001269,id=McCarroll_1644
3,155608565,156130210,id=Redon_3458
3,156358609,156703496,id=Mills_6217
3,156606861,156825055,id=McCarroll_1645
3,156839388,156984381,id=Redon_2481
3,157563984,157742049,id=Mills_6218
3,157648548,157972391,id=Wong_4358
3,158497939,158936819,id=Redon_3459
3,160197275,160279609,id=McCarroll_1646
3,161724932,162048338,id=Redon_2482
3,16013098,16428853,id=Redon_2442
3,16091120,16442015,id=McCarroll_1615
3,16193905,16273879,id=Mills_6163
3,162639371,163012371,id=Simon-Sanchez_5375
3,162858939,163247613,id=Redon_3460
3,163177712,163357108,id=Simon-Sanchez_5214
3,163594975,163769198,id=McCarroll_1647
3,163576175,163719973,id=Redon_2483
3,163567458,163880431,id=McCarroll_1648
3,163811657,164254909,id=Wong_4359
3,163903644,164402743,id=Redon_3461
3,163982363,164191837,id=Mills_6219
3,163906426,164277976,id=Tuzun_563
3,163951052,164249487,id=McCarroll_1649
3,163895892,164162168,id=Wong_4360
3,163826961,164280728,id=Conrad_1377
3,163987033,164369813,id=Wong_4361
3,164188340,164515832,id=Redon_2484
3,164973241,165476425,id=Redon_3462
3,165121973,165343667,id=Conrad_1378
3,164950645,165166954,id=McCarroll_1650
3,165165786,165490065,id=Iafrate_38
3,166335669,166735776,id=Redon_2485
3,166529968,166721693,id=McCarroll_1651
3,16519091,16668635,id=Conrad_1364
3,166600067,166859126,id=Conrad_1065
3,166699379,166911408,id=McCarroll_1652
3,168924228,169239288,id=Iafrate_39
3,169746576,170085855,id=Redon_3463
3,170499022,170782273,id=Wong_4362
3,170672758,171148229,id=Simon-Sanchez_5376
3,170969966,171078339,id=Mills_6220
3,1687798,1744065,id=Conrad_1049
3,173611217,173863058,id=Mills_6221
3,174550095,175086375,id=Redon_3464
3,174621825,174891063,id=Redon_2486
3,174874694,175115662,id=Mills_6222
3,176064418,176534101,id=Wong_4363
3,176328908,176618265,id=Conrad_1379
3,176364869,176698490,id=Conrad_1066
3,176464110,176760103,id=McCarroll_1653
3,177087095,177555040,id=Redon_3465
3,177363268,177437170,id=McCarroll_1654
3,178153789,178307263,id=Redon_2487
3,178684318,179028570,id=Iafrate_40
3,180711266,180947762,id=McCarroll_1655
3,182254002,182564631,id=Redon_3466
3,185269151,185638588,id=Wong_4364
3,185415358,185666805,id=Simon-Sanchez_5215
3,185480790,185858262,id=Wong_4365
3,186476522,186743835,id=Mills_6223
3,1733433,2963787,id=Simon-Sanchez_5212
3,187666275,188155354,id=Redon_3467
3,187724076,188026889,id=Redon_2488
3,187835111,187924486,id=McCarroll_1656
3,187853261,188064439,id=Conrad_1380
3,187728617,188023930,id=Conrad_1381
3,188045343,188190235,id=Tuzun_564
3,188074521,188359122,id=Redon_3468
3,188894182,189083536,id=Redon_2489
3,190377652,190482726,id=Mills_6224
3,190687508,190971345,id=Conrad_1067
3,190650963,190904313,id=McCarroll_1657
3,191118597,191369063,id=McCarroll_1658
3,1769690,2791395,id=Simon-Sanchez_5373
3,192227237,192826684,id=Redon_3469
3,192526750,192637915,id=McCarroll_1659
3,192529522,192680658,id=Conrad_1068
3,192785087,193041642,id=Conrad_1382
3,192711649,192907853,id=Conrad_1069
3,193380690,193465095,id=Tuzun_565
3,193404851,193643581,id=Redon_2490
3,193772450,194032049,id=Locke_2062
3,193994480,194195963,id=McCarroll_1660
3,194150715,194602220,id=Redon_3470
3,194288643,194506395,id=Tuzun_566
3,194310810,194473829,id=McCarroll_1661
3,194524415,194807622,id=Tuzun_567
3,194581649,194726906,id=McCarroll_1662
3,194675282,195012270,id=Redon_3471
3,195807582,196230136,id=Locke_2063
3,195898609,196072852,id=Mills_6225
3,8324,338652,id=Redon_2431
3,196523606,196979440,id=Redon_2491
3,196580310,196752807,id=Mills_6226
3,196536230,196705236,id=Mills_6227
3,196656960,196778100,id=Mills_6228
3,196830920,197755966,id=Redon_3472
3,196778235,197175008,id=Locke_2064
3,196857260,197102246,id=Sharp_696
3,196748909,197205081,id=Wong_4366
3,196786861,198894493,id=Tuzun_568
3,196888881,197129783,id=Conrad_1383
3,196836193,197069726,id=Mills_6229
3,196926002,197313819,id=Wong_4367
3,197165660,197370046,id=Locke_2065
3,197075802,197304479,id=Sharp_697
3,197047535,197553376,id=Iafrate_42
3,197684601,198036988,id=Wong_4368
3,197994357,198169837,id=Wong_4369
3,198179064,198257894,id=Mills_6230
3,198282048,199073695,id=Redon_3473
3,198252428,198638454,id=Iafrate_43
3,198445922,198620034,id=Mills_6231
3,198709234,198957089,id=Redon_2492
3,198761247,199167043,id=Wong_4370
3,199008898,199345752,id=Mills_6232
3,199029074,199533735,id=Iafrate_44
3,199173890,199611685,id=Redon_3474
3,199184593,199489609,id=Tuzun_569
3,199259055,199442099,id=Conrad_1070
3,20101259,20605854,id=Simon-Sanchez_5371
3,20071817,20193917,id=Mills_6164
3,20175112,20568866,id=Redon_3419
3,23643,250001,id=Mills_6152
3,20985277,21369076,id=Simon-Sanchez_5208
3,2094780,3519070,id=Simon-Sanchez_5211
3,20990874,21389992,id=Redon_2443
3,21179682,21607016,id=Wong_4332
3,21291876,21506085,id=Mills_6165
3,2179745,2517528,id=Redon_3415
3,21942293,22298112,id=Redon_3420
3,21861013,22189510,id=McCarroll_1616
3,2056849,2655522,id=Redon_2435
3,22139097,22437415,id=McCarroll_1617
3,23408313,23593734,id=Mills_6166
3,24588703,24969203,id=Redon_3421
3,24688557,24902732,id=Redon_2444
3,24748866,24927705,id=Conrad_1053
3,25661189,25837449,id=Conrad_1054
3,25913950,26272572,id=Redon_2445
3,25842815,26257015,id=Redon_3422
3,26339578,26552886,id=Mills_6167
3,26841091,27016385,id=Mills_6168
3,28120311,28368969,id=Tuzun_550
3,29147406,29747304,id=Redon_3423
3,30137739,30256896,id=McCarroll_1618
3,3063334,3334039,id=Shaw-Smith_359
3,32369323,32510955,id=Mills_6169
3,32523881,32826625,id=Mills_6170
3,32547054,32791042,id=Mills_6171
3,33221512,33565185,id=Redon_3424
3,35919306,36039360,id=McCarroll_1619
3,35920058,36195970,id=McCarroll_1620
3,36072786,36342187,id=Redon_2446
3,37702025,38163817,id=Redon_3425
3,37829375,38137567,id=Conrad_1365
3,38213914,38550786,id=Mills_6172
3,38211151,38530636,id=Mills_6173
3,38717050,39169745,id=Redon_3426
3,39469947,39710491,id=Redon_2447
3,3996661,4091344,id=Mills_6154
3,3968885,4086000,id=Redon_2436
3,3992831,4144326,id=Conrad_1361
3,3866907,4233726,id=McCarroll_1611
3,3963261,4320125,id=Redon_2437
3,41281472,41790264,id=Redon_3427
3,41381195,41555360,id=Redon_2448
3,4054238,4511494,id=Redon_3416
3,42305204,42416666,id=Redon_2449
3,4235381,4409064,id=Redon_2438
3,42625427,42886669,id=Mills_6174
3,42997583,43011127,id=Mills_6175
3,4416741,4773286,id=Simon-Sanchez_5372
3,44870806,45264013,id=Wong_4333
3,45944915,46180567,id=Redon_2450
3,46226194,46617924,id=Redon_2451
3,46571223,47102609,id=Redon_3428
3,46610271,46988738,id=McCarroll_1621
3,47123017,47237779,id=Mills_6176
3,47699068,47860389,id=Mills_6177
3,47749756,47911497,id=Tuzun_551
3,48103525,48325872,id=Wong_4334
3,49163750,49450663,id=Mills_6178
3,49230289,49509712,id=Mills_6179
3,49238760,49507095,id=Mills_6180
3,49616245,49888143,id=Mills_6181
3,49711254,49821731,id=Mills_6182
3,50168414,50515009,id=Redon_3429
3,50051500,50482159,id=Wong_4335
3,50251501,50534631,id=Wong_4336
3,5042051,5155742,id=McCarroll_1612
3,50746508,50918890,id=Tuzun_552
3,50884436,51033786,id=Tuzun_553
3,51844848,52167928,id=Mills_6183
3,52039155,52375835,id=Wong_4337
3,52093385,52486393,id=Wong_4338
3,52651699,52991183,id=Wong_4339
3,52839756,53060521,id=Redon_2452
3,52846672,53204804,id=Conrad_1366
3,52978484,53049237,id=McCarroll_1622
3,55272468,55809196,id=Redon_3430
3,55804062,55928012,id=Tuzun_554
3,56645819,56842792,id=Mills_6184
3,60095907,60455324,id=Simon-Sanchez_5369
3,60606790,60780255,id=Redon_2453
3,60581375,61071913,id=Redon_3431
3,60628362,61034871,id=Redon_2454
3,60687525,61076329,id=Conrad_1367
3,60648176,60994018,id=McCarroll_1623
3,60886044,61210808,id=Redon_2455
3,60779443,61354474,id=Redon_3432
3,60887282,61289461,id=Redon_2456
3,61034061,61290869,id=Redon_2457
3,61523991,61775987,id=Redon_2458
3,61540499,61713056,id=Mills_6185
3,6020393,6355982,id=Redon_2439
3,6168914,6313356,id=Conrad_1051
3,6064725,6347410,id=McCarroll_1613
3,6095537,6232277,id=Conrad_1050
3,62013094,62310714,id=McCarroll_1624
3,62638687,62705617,id=Conrad_1055
3,62575706,62727026,id=Conrad_1056
3,63421941,63701659,id=Simon-Sanchez_5370
3,64753389,65063647,id=Redon_2459
3,65063292,65202306,id=Redon_2460
3,65099181,65244215,id=Conrad_1368
3,65069631,65359613,id=Conrad_1369
3,65113676,65188559,id=Conrad_1370
3,65126311,65196750,id=McCarroll_1625
3,65175876,65219171,id=Conrad_1371
3,6558573,6690844,id=Conrad_1362
3,68143581,68256385,id=McCarroll_1626
3,68677837,68840900,id=Tuzun_555
3,68841281,69019958,id=Redon_2461
3,68995846,69338140,id=Mills_6186
3,69265615,69405413,id=Mills_6187
3,73510557,73685090,id=Mills_6188
3,74053892,74539469,id=Wong_4340
3,7411340,7580810,id=Redon_2440
3,75169594,75718907,id=Simon-Sanchez_5366
3,75309367,75951871,id=Simon-Sanchez_5367
3,75419087,75863888,id=Redon_3433
3,75318318,76127580,id=Redon_2462
3,75383452,75742602,id=Locke_2061
3,75429690,75685398,id=Tuzun_556
3,75541903,75894400,id=Wong_4341
3,75628983,76192139,id=Redon_3434
3,75686090,76045079,id=Mills_6189
3,75871241,75993375,id=Mills_6190
3,75803568,76034753,id=Mills_6191
3,76052670,76178330,id=Mills_6192
3,75973298,76441349,id=Redon_3435
3,76222286,77075014,id=Redon_3436
3,76140148,76357671,id=Mills_6193
3,76829021,77178803,id=Wong_4342
3,77473481,77734950,id=Redon_3437
3,77814356,78086711,id=Mills_6194
3,78503427,78711661,id=Redon_2463
3,79262385,81549779,id=Simon-Sanchez_5368
3,80843027,81021536,id=Mills_6195
3,81716394,81924744,id=Wong_4343
3,82898567,83078230,id=Conrad_1372
3,84778511,85135748,id=Sharp_695
3,84933049,85072290,id=Tuzun_557
3,87669783,88041336,id=Wong_4344
3,89176264,89467898,id=Redon_2464
3,89380337,89686504,id=McCarroll_1627
3,89446052,89656643,id=Conrad_1373
3,89739470,89951695,id=Conrad_1057
3,89673351,89929939,id=McCarroll_1628
3,89788311,90130286,id=Wong_4345
3,90351512,90555939,id=Wong_4346
3,90334931,90647148,id=Wong_4347
3,894313,1601522,id=Simon-Sanchez_5209
3,9396668,9580027,id=Mills_6155
3,930835,1770461,id=Simon-Sanchez_5210
3,96527644,96784773,id=Mills_6196
3,96525489,96915158,id=Redon_3438
3,9763347,9871492,id=Mills_6156
3,98676745,99019996,id=Redon_3439
3,99594075,99835961,id=Mills_6197
4,9842789,10064868,id=McCarroll_1665
4,9921785,10090949,id=Mills_6240
4,10020261,10178221,id=Mills_6241
4,101165292,101254820,id=Wong_4408
4,101579652,101848196,id=Simon-Sanchez_5378
4,102856514,103261233,id=Redon_3504
4,102862687,103180824,id=Redon_2537
4,103805590,104304183,id=Redon_3505
4,104195020,104528715,id=Sebat_277
4,104372540,104753652,id=Redon_3506
4,104419807,104458152,id=Conrad_1091
4,104374959,104537990,id=Conrad_1092
4,104404536,104462876,id=Conrad_1093
4,104551274,104840326,id=Iafrate_48
4,104815804,105173068,id=Conrad_1400
4,104815046,105105436,id=McCarroll_1678
4,105687571,105877065,id=Mills_6298
4,106239240,106548915,id=Mills_6299
4,106984770,107269133,id=Mills_6300
4,107843415,108014847,id=Mills_6301
4,108088662,108302359,id=Conrad_1401
4,108167689,108541317,id=Mills_6302
4,108365382,108470372,id=Mills_6303
4,108278651,108581172,id=McCarroll_1679
4,108363047,108651912,id=Mills_6304
4,108529201,108935170,id=Wong_4409
4,109080531,109323895,id=Redon_2538
4,110928532,111165909,id=Mills_6305
4,111792623,111947379,id=Mills_6306
4,112161026,112269294,id=Conrad_1094
4,112214738,112518533,id=Mills_6307
4,112467393,112682567,id=Iafrate_49
4,112480468,112651479,id=Conrad_1095
4,11071708,11344292,id=Redon_2501
4,112615154,112959033,id=Mills_6308
4,114380874,114613505,id=Redon_2539
4,115046886,115399563,id=Redon_3507
4,115359530,115569095,id=McCarroll_1680
4,115278657,115668520,id=Mills_6309
4,115544690,115985879,id=Redon_3508
4,115583928,115719964,id=Redon_2540
4,116243193,116464045,id=Redon_2541
4,116273531,116503613,id=Mills_6310
4,116340979,116459532,id=McCarroll_1681
4,116307609,116498884,id=Conrad_1096
4,116357680,116578976,id=Conrad_1402
4,116303925,116809043,id=Redon_3509
4,117071735,117241351,id=Conrad_1097
